scenario,receiver,alpha,eta,nu,latency,dead_time,jitter_deg,trials,errors,ber,helstrom_bound
40_Cheap_APD_ExtremeNoise,Opt_Kennedy,0.95,0.5,0.05,0.04,0.08,15.0,100000000,10455850,0.1045585,0.0429645682710023
40_Cheap_APD_ExtremeNoise,Dolinar,1.0208333333333333,0.5,0.05,0.04,0.08,15.0,100000000,8173586,0.08173586,0.0321342160576304
40_Cheap_APD_ExtremeNoise,Opt_Kennedy,1.0208333333333333,0.5,0.05,0.04,0.08,15.0,100000000,9238348,0.09238348,0.0321342160576304
40_Cheap_APD_ExtremeNoise,Dolinar,1.0916666666666668,0.5,0.05,0.04,0.08,15.0,100000000,7310273,0.07310273,0.0236151184712312
40_Cheap_APD_ExtremeNoise,Opt_Kennedy,1.0916666666666668,0.5,0.05,0.04,0.08,15.0,100000000,8269420,0.0826942,0.0236151184712312
40_Cheap_APD_ExtremeNoise,Dolinar,1.1625,0.5,0.05,0.04,0.08,15.0,100000000,6637083,0.06637083,0.0170447129363855
40_Cheap_APD_ExtremeNoise,Opt_Kennedy,1.1625,0.5,0.05,0.04,0.08,15.0,100000000,7513581,0.07513581,0.0170447129363855
40_Cheap_APD_ExtremeNoise,Dolinar,1.2333333333333334,0.5,0.05,0.04,0.08,15.0,100000000,6108019,0.06108019,0.0120780563868755
40_Cheap_APD_ExtremeNoise,Opt_Kennedy,1.2333333333333334,0.5,0.05,0.04,0.08,15.0,100000000,6969176,0.06969176,0.0120780563868755
40_Cheap_APD_ExtremeNoise,Dolinar,1.3041666666666667,0.5,0.05,0.04,0.08,15.0,100000000,5711583,0.05711583,0.0083996891084822
40_Cheap_APD_ExtremeNoise,Opt_Kennedy,1.3041666666666667,0.5,0.05,0.04,0.08,15.0,100000000,6599824,0.06599824,0.0083996891084822
40_Cheap_APD_ExtremeNoise,Dolinar,1.375,0.5,0.05,0.04,0.08,15.0,100000000,5424891,0.05424891,0.0057313940992236
40_Cheap_APD_ExtremeNoise,Opt_Kennedy,1.375,0.5,0.05,0.04,0.08,15.0,100000000,6376596,0.06376596,0.0057313940992236
40_Cheap_APD_ExtremeNoise,Dolinar,1.4458333333333333,0.5,0.05,0.04,0.08,15.0,100000000,5209535,0.05209535,0.0038360234192838
40_Cheap_APD_ExtremeNoise,Opt_Kennedy,1.4458333333333333,0.5,0.05,0.04,0.08,15.0,100000000,6288840,0.0628884,0.0038360234192838
40_Cheap_APD_ExtremeNoise,Dolinar,1.5166666666666666,0.5,0.05,0.04,0.08,15.0,100000000,5063733,0.05063733,0.0025179030714683
40_Cheap_APD_ExtremeNoise,Opt_Kennedy,1.5166666666666666,0.5,0.05,0.04,0.08,15.0,100000000,6303298,0.06303298,0.0025179030714683
40_Cheap_APD_ExtremeNoise,Dolinar,1.5875,0.5,0.05,0.04,0.08,15.0,100000000,4968143,0.04968143,0.0016205576039497
40_Cheap_APD_ExtremeNoise,Opt_Kennedy,1.5875,0.5,0.05,0.04,0.08,15.0,100000000,6400764,0.06400764,0.0016205576039497
40_Cheap_APD_ExtremeNoise,Dolinar,1.6583333333333334,0.5,0.05,0.04,0.08,15.0,100000000,4904091,0.04904091,0.0010225966716366
40_Cheap_APD_ExtremeNoise,Opt_Kennedy,1.6583333333333334,0.5,0.05,0.04,0.08,15.0,100000000,6560769,0.06560769,0.0010225966716366
40_Cheap_APD_ExtremeNoise,Dolinar,1.7291666666666667,0.5,0.05,0.04,0.08,15.0,100000000,4873197,0.04873197,0.0006325847853319
40_Cheap_APD_ExtremeNoise,Opt_Kennedy,1.7291666666666667,0.5,0.05,0.04,0.08,15.0,100000000,6766217,0.06766217,0.0006325847853319
40_Cheap_APD_ExtremeNoise,Dolinar,1.8,0.5,0.05,0.04,0.08,15.0,100000000,4855829,0.04855829,0.0003835998186519
40_Cheap_APD_ExtremeNoise,Opt_Kennedy,1.8,0.5,0.05,0.04,0.08,15.0,100000000,7013206,0.07013206,0.0003835998186519
41_FreeSpace_Turbulent_APD,Dolinar,0.1,0.55,0.01,0.02,0.03,18.0,100000000,43208245,0.43208245,0.4262440427002842
41_FreeSpace_Turbulent_APD,Opt_Kennedy,0.1,0.55,0.01,0.02,0.03,18.0,100000000,44028480,0.4402848,0.4262440427002842
41_FreeSpace_Turbulent_APD,Dolinar,0.1708333333333333,0.55,0.01,0.02,0.03,18.0,100000000,38523955,0.38523955,0.3753132509707686
41_FreeSpace_Turbulent_APD,Opt_Kennedy,0.1708333333333333,0.55,0.01,0.02,0.03,18.0,100000000,39873615,0.39873615,0.3753132509707686
41_FreeSpace_Turbulent_APD,Dolinar,0.2416666666666666,0.55,0.01,0.02,0.03,18.0,100000000,34023257,0.34023257,0.3263810037614634
41_FreeSpace_Turbulent_APD,Opt_Kennedy,0.2416666666666666,0.55,0.01,0.02,0.03,18.0,100000000,35827373,0.35827373,0.3263810037614634
41_FreeSpace_Turbulent_APD,Dolinar,0.3125,0.55,0.01,0.02,0.03,18.0,100000000,29778001,0.29778001,0.2801520253239434
41_FreeSpace_Turbulent_APD,Opt_Kennedy,0.3125,0.55,0.01,0.02,0.03,18.0,100000000,31951034,0.31951034,0.2801520253239434
41_FreeSpace_Turbulent_APD,Dolinar,0.3833333333333333,0.55,0.01,0.02,0.03,18.0,100000000,25816713,0.25816713,0.2372133843058135
41_FreeSpace_Turbulent_APD,Opt_Kennedy,0.3833333333333333,0.55,0.01,0.02,0.03,18.0,100000000,28264084,0.28264084,0.2372133843058135
41_FreeSpace_Turbulent_APD,Dolinar,0.4541666666666666,0.55,0.01,0.02,0.03,18.0,100000000,22224454,0.22224454,0.198013767508966
41_FreeSpace_Turbulent_APD,Opt_Kennedy,0.4541666666666666,0.55,0.01,0.02,0.03,18.0,100000000,24808181,0.24808181,0.198013767508966
41_FreeSpace_Turbulent_APD,Dolinar,0.525,0.55,0.01,0.02,0.03,18.0,100000000,19001554,0.19001554,0.1628516981644227
41_FreeSpace_Turbulent_APD,Opt_Kennedy,0.525,0.55,0.01,0.02,0.03,18.0,100000000,21618836,0.21618836,0.1628516981644227
41_FreeSpace_Turbulent_APD,Dolinar,0.5958333333333333,0.55,0.01,0.02,0.03,18.0,100000000,16169848,0.16169848,0.131873100579246
41_FreeSpace_Turbulent_APD,Opt_Kennedy,0.5958333333333333,0.55,0.01,0.02,0.03,18.0,100000000,18711951,0.18711951,0.131873100579246
41_FreeSpace_Turbulent_APD,Dolinar,0.6666666666666666,0.55,0.01,0.02,0.03,18.0,100000000,13732888,0.13732888,0.1050778718837112
41_FreeSpace_Turbulent_APD,Opt_Kennedy,0.6666666666666666,0.55,0.01,0.02,0.03,18.0,100000000,16108967,0.16108967,0.1050778718837112
41_FreeSpace_Turbulent_APD,Dolinar,0.7374999999999999,0.55,0.01,0.02,0.03,18.0,100000000,11672498,0.11672498,0.0823344352208775
41_FreeSpace_Turbulent_APD,Opt_Kennedy,0.7374999999999999,0.55,0.01,0.02,0.03,18.0,100000000,13815038,0.13815038,0.0823344352208775
41_FreeSpace_Turbulent_APD,Dolinar,0.8083333333333332,0.55,0.01,0.02,0.03,18.0,100000000,9956833,0.09956833,0.0634006751089256
41_FreeSpace_Turbulent_APD,Opt_Kennedy,0.8083333333333332,0.55,0.01,0.02,0.03,18.0,100000000,11832552,0.11832552,0.0634006751089256
41_FreeSpace_Turbulent_APD,Dolinar,0.8791666666666667,0.55,0.01,0.02,0.03,18.0,100000000,8567386,0.08567386,0.0479492415993594
41_FreeSpace_Turbulent_APD,Opt_Kennedy,0.8791666666666667,0.55,0.01,0.02,0.03,18.0,100000000,10176127,0.10176127,0.0479492415993594
41_FreeSpace_Turbulent_APD,Dolinar,0.95,0.55,0.01,0.02,0.03,18.0,100000000,7460388,0.07460388,0.0355949884474788
41_FreeSpace_Turbulent_APD,Opt_Kennedy,0.95,0.55,0.01,0.02,0.03,18.0,100000000,8805045,0.08805045,0.0355949884474788
41_FreeSpace_Turbulent_APD,Dolinar,1.0208333333333333,0.55,0.01,0.02,0.03,18.0,100000000,6600684,0.06600684,0.0259222997966256
41_FreeSpace_Turbulent_APD,Opt_Kennedy,1.0208333333333333,0.55,0.01,0.02,0.03,18.0,100000000,7722731,0.07722731,0.0259222997966256
41_FreeSpace_Turbulent_APD,Dolinar,1.0916666666666668,0.55,0.01,0.02,0.03,18.0,100000000,5948768,0.05948768,0.0185102603618058
41_FreeSpace_Turbulent_APD,Opt_Kennedy,1.0916666666666668,0.55,0.01,0.02,0.03,18.0,100000000,6904756,0.06904756,0.0185102603618058
41_FreeSpace_Turbulent_APD,Dolinar,1.1625,0.55,0.01,0.02,0.03,18.0,100000000,5466525,0.05466525,0.0129540155134194
41_FreeSpace_Turbulent_APD,Opt_Kennedy,1.1625,0.55,0.01,0.02,0.03,18.0,100000000,6321895,0.06321895,0.0129540155134194
41_FreeSpace_Turbulent_APD,Dolinar,1.2333333333333334,0.55,0.01,0.02,0.03,18.0,100000000,5115583,0.05115583,0.0088812059444833
41_FreeSpace_Turbulent_APD,Opt_Kennedy,1.2333333333333334,0.55,0.01,0.02,0.03,18.0,100000000,5963709,0.05963709,0.0088812059444833
41_FreeSpace_Turbulent_APD,Dolinar,1.3041666666666667,0.55,0.01,0.02,0.03,18.0,100000000,4870456,0.04870456,0.0059629791812844
41_FreeSpace_Turbulent_APD,Opt_Kennedy,1.3041666666666667,0.55,0.01,0.02,0.03,18.0,100000000,5777263,0.05777263,0.0059629791812844
41_FreeSpace_Turbulent_APD,Dolinar,1.375,0.55,0.01,0.02,0.03,18.0,100000000,4709795,0.04709795,0.0039196929157208
41_FreeSpace_Turbulent_APD,Opt_Kennedy,1.375,0.55,0.01,0.02,0.03,18.0,100000000,5742755,0.05742755,0.0039196929157208
41_FreeSpace_Turbulent_APD,Dolinar,1.4458333333333333,0.55,0.01,0.02,0.03,18.0,100000000,4599654,0.04599654,0.0025219469164682
41_FreeSpace_Turbulent_APD,Opt_Kennedy,1.4458333333333333,0.55,0.01,0.02,0.03,18.0,100000000,5840774,0.05840774,0.0025219469164682
41_FreeSpace_Turbulent_APD,Dolinar,1.5166666666666666,0.55,0.01,0.02,0.03,18.0,100000000,4539554,0.04539554,0.0015879422745772
41_FreeSpace_Turbulent_APD,Opt_Kennedy,1.5166666666666666,0.55,0.01,0.02,0.03,18.0,100000000,6034388,0.06034388,0.0015879422745772
41_FreeSpace_Turbulent_APD,Dolinar,1.5875,0.55,0.01,0.02,0.03,18.0,100000000,4506833,0.04506833,0.0009783341319113
41_FreeSpace_Turbulent_APD,Opt_Kennedy,1.5875,0.55,0.01,0.02,0.03,18.0,100000000,6299512,0.06299512,0.0009783341319113
41_FreeSpace_Turbulent_APD,Dolinar,1.6583333333333334,0.55,0.01,0.02,0.03,18.0,100000000,4499425,0.04499425,0.0005897232247539
41_FreeSpace_Turbulent_APD,Opt_Kennedy,1.6583333333333334,0.55,0.01,0.02,0.03,18.0,100000000,6622210,0.0662221,0.0005897232247539
41_FreeSpace_Turbulent_APD,Dolinar,1.7291666666666667,0.55,0.01,0.02,0.03,18.0,100000000,4497509,0.04497509,0.0003477646046539
41_FreeSpace_Turbulent_APD,Opt_Kennedy,1.7291666666666667,0.55,0.01,0.02,0.03,18.0,100000000,6983535,0.06983535,0.0003477646046539
41_FreeSpace_Turbulent_APD,Dolinar,1.8,0.55,0.01,0.02,0.03,18.0,100000000,4509443,0.04509443,0.0002006208559213
41_FreeSpace_Turbulent_APD,Opt_Kennedy,1.8,0.55,0.01,0.02,0.03,18.0,100000000,7376756,0.07376756,0.0002006208559213
42_FiberLink_Standard_APD,Dolinar,0.1,0.68,0.002,0.015,0.03,4.0,100000000,42035484,0.42035484,0.4180954652384236
42_FiberLink_Standard_APD,Opt_Kennedy,0.1,0.68,0.002,0.015,0.03,4.0,100000000,42988893,0.42988893,0.4180954652384236
42_FiberLink_Standard_APD,Dolinar,0.1708333333333333,0.68,0.002,0.015,0.03,4.0,100000000,36555869,0.36555869,0.3618771767779645
42_FiberLink_Standard_APD,Opt_Kennedy,0.1708333333333333,0.68,0.002,0.015,0.03,4.0,100000000,38125177,0.38125177,0.3618771767779645
42_FiberLink_Standard_APD,Dolinar,0.2416666666666666,0.68,0.002,0.015,0.03,4.0,100000000,31341276,0.31341276,0.3083750919460668
42_FiberLink_Standard_APD,Opt_Kennedy,0.2416666666666666,0.68,0.002,0.015,0.03,4.0,100000000,33426967,0.33426967,0.3083750919460668
42_FiberLink_Standard_APD,Dolinar,0.3125,0.68,0.002,0.015,0.03,4.0,100000000,26447663,0.26447663,0.2585080726353467
42_FiberLink_Standard_APD,Opt_Kennedy,0.3125,0.68,0.002,0.015,0.03,4.0,100000000,28945171,0.28945171,0.2585080726353467
42_FiberLink_Standard_APD,Dolinar,0.3833333333333333,0.68,0.002,0.015,0.03,4.0,100000000,21964431,0.21964431,0.2130020132882052
42_FiberLink_Standard_APD,Opt_Kennedy,0.3833333333333333,0.68,0.002,0.015,0.03,4.0,100000000,24725473,0.24725473,0.2130020132882052
42_FiberLink_Standard_APD,Dolinar,0.4541666666666666,0.68,0.002,0.015,0.03,4.0,100000000,17953042,0.17953042,0.1723611722221726
42_FiberLink_Standard_APD,Opt_Kennedy,0.4541666666666666,0.68,0.002,0.015,0.03,4.0,100000000,20830213,0.20830213,0.1723611722221726
42_FiberLink_Standard_APD,Dolinar,0.525,0.68,0.002,0.015,0.03,4.0,100000000,14418456,0.14418456,0.1368568753113511
42_FiberLink_Standard_APD,Opt_Kennedy,0.525,0.68,0.002,0.015,0.03,4.0,100000000,17273043,0.17273043,0.1368568753113511
42_FiberLink_Standard_APD,Dolinar,0.5958333333333333,0.68,0.002,0.015,0.03,4.0,100000000,11379824,0.11379824,0.106533577901889
42_FiberLink_Standard_APD,Opt_Kennedy,0.5958333333333333,0.68,0.002,0.015,0.03,4.0,100000000,14092786,0.14092786,0.106533577901889
42_FiberLink_Standard_APD,Dolinar,0.6666666666666666,0.68,0.002,0.015,0.03,4.0,100000000,8821069,0.08821069,0.0812306105626133
42_FiberLink_Standard_APD,Opt_Kennedy,0.6666666666666666,0.68,0.002,0.015,0.03,4.0,100000000,11306023,0.11306023,0.0812306105626133
42_FiberLink_Standard_APD,Dolinar,0.7374999999999999,0.68,0.002,0.015,0.03,4.0,100000000,6719696,0.06719696,0.0606165164953291
42_FiberLink_Standard_APD,Opt_Kennedy,0.7374999999999999,0.68,0.002,0.015,0.03,4.0,100000000,8895913,0.08895913,0.0606165164953291
42_FiberLink_Standard_APD,Dolinar,0.8083333333333332,0.68,0.002,0.015,0.03,4.0,100000000,5031764,0.05031764,0.0442318574553385
42_FiberLink_Standard_APD,Opt_Kennedy,0.8083333333333332,0.68,0.002,0.015,0.03,4.0,100000000,6876856,0.06876856,0.0442318574553385
42_FiberLink_Standard_APD,Dolinar,0.8791666666666667,0.68,0.002,0.015,0.03,4.0,100000000,3716021,0.03716021,0.0315358233093608
42_FiberLink_Standard_APD,Opt_Kennedy,0.8791666666666667,0.68,0.002,0.015,0.03,4.0,100000000,5207919,0.05207919,0.0315358233093608
42_FiberLink_Standard_APD,Dolinar,0.95,0.68,0.002,0.015,0.03,4.0,100000000,2702510,0.0270251,0.0219519819614439
42_FiberLink_Standard_APD,Opt_Kennedy,0.95,0.68,0.002,0.015,0.03,4.0,100000000,3876044,0.03876044,0.0219519819614439
42_FiberLink_Standard_APD,Dolinar,1.0208333333333333,0.68,0.002,0.015,0.03,4.0,100000000,1956044,0.01956044,0.0149090488631394
42_FiberLink_Standard_APD,Opt_Kennedy,1.0208333333333333,0.68,0.002,0.015,0.03,4.0,100000000,2836209,0.02836209,0.0149090488631394
42_FiberLink_Standard_APD,Dolinar,1.0916666666666668,0.68,0.002,0.015,0.03,4.0,100000000,1414262,0.01414262,0.0098735684282725
42_FiberLink_Standard_APD,Opt_Kennedy,1.0916666666666668,0.68,0.002,0.015,0.03,4.0,100000000,2060880,0.0206088,0.0098735684282725
42_FiberLink_Standard_APD,Dolinar,1.1625,0.68,0.002,0.015,0.03,4.0,100000000,1035059,0.01035059,0.0063727369987341
42_FiberLink_Standard_APD,Opt_Kennedy,1.1625,0.68,0.002,0.015,0.03,4.0,100000000,1500202,0.01500202,0.0063727369987341
42_FiberLink_Standard_APD,Dolinar,1.2333333333333334,0.68,0.002,0.015,0.03,4.0,100000000,773717,0.00773717,0.0040070439073626
42_FiberLink_Standard_APD,Opt_Kennedy,1.2333333333333334,0.68,0.002,0.015,0.03,4.0,100000000,1109532,0.01109532,0.0040070439073626
42_FiberLink_Standard_APD,Dolinar,1.3041666666666667,0.68,0.002,0.015,0.03,4.0,100000000,599873,0.00599873,0.0024537163692053
42_FiberLink_Standard_APD,Opt_Kennedy,1.3041666666666667,0.68,0.002,0.015,0.03,4.0,100000000,854059,0.00854059,0.0024537163692053
42_FiberLink_Standard_APD,Dolinar,1.375,0.68,0.002,0.015,0.03,4.0,100000000,488262,0.00488262,0.0014629060388504
42_FiberLink_Standard_APD,Opt_Kennedy,1.375,0.68,0.002,0.015,0.03,4.0,100000000,697124,0.00697124,0.0014629060388504
42_FiberLink_Standard_APD,Dolinar,1.4458333333333333,0.68,0.002,0.015,0.03,4.0,100000000,418013,0.00418013,0.0008490219363523
42_FiberLink_Standard_APD,Opt_Kennedy,1.4458333333333333,0.68,0.002,0.015,0.03,4.0,100000000,611419,0.00611419,0.0008490219363523
42_FiberLink_Standard_APD,Dolinar,1.5166666666666666,0.68,0.002,0.015,0.03,4.0,100000000,376459,0.00376459,0.00047959421001
42_FiberLink_Standard_APD,Opt_Kennedy,1.5166666666666666,0.68,0.002,0.015,0.03,4.0,100000000,570945,0.00570945,0.00047959421001
42_FiberLink_Standard_APD,Dolinar,1.5875,0.68,0.002,0.015,0.03,4.0,100000000,354149,0.00354149,0.0002636585487738
42_FiberLink_Standard_APD,Opt_Kennedy,1.5875,0.68,0.002,0.015,0.03,4.0,100000000,564698,0.00564698,0.0002636585487738
42_FiberLink_Standard_APD,Dolinar,1.6583333333333334,0.68,0.002,0.015,0.03,4.0,100000000,340619,0.00340619,0.0001410576081692
42_FiberLink_Standard_APD,Opt_Kennedy,1.6583333333333334,0.68,0.002,0.015,0.03,4.0,100000000,577436,0.00577436,0.0001410576081692
42_FiberLink_Standard_APD,Dolinar,1.7291666666666667,0.68,0.002,0.015,0.03,4.0,100000000,335613,0.00335613,7.343806628218319e-05
42_FiberLink_Standard_APD,Opt_Kennedy,1.7291666666666667,0.68,0.002,0.015,0.03,4.0,100000000,601927,0.00601927,7.343806628218319e-05
42_FiberLink_Standard_APD,Dolinar,1.8,0.68,0.002,0.015,0.03,4.0,100000000,332398,0.00332398,3.7205381058114106e-05
42_FiberLink_Standard_APD,Opt_Kennedy,1.8,0.68,0.002,0.015,0.03,4.0,100000000,634021,0.00634021,3.7205381058114106e-05
43_NIST_JPL_Record_SNSPD,Dolinar,0.1,0.98,1e-05,0.003,0.004,1.0,100000000,40229910,0.4022991,0.4019673246288124
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,0.1,0.98,1e-05,0.003,0.004,1.0,100000000,41566943,0.41566943,0.4019673246288124
43_NIST_JPL_Record_SNSPD,Dolinar,0.1708333333333333,0.98,1e-05,0.003,0.004,1.0,100000000,33616027,0.33616027,0.3356070905729769
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,0.1708333333333333,0.98,1e-05,0.003,0.004,1.0,100000000,35776389,0.35776389,0.3356070905729769
43_NIST_JPL_Record_SNSPD,Dolinar,0.2416666666666666,0.98,1e-05,0.003,0.004,1.0,100000000,27448703,0.27448703,0.2738237072550536
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,0.2416666666666666,0.98,1e-05,0.003,0.004,1.0,100000000,30245118,0.30245118,0.2738237072550536
43_NIST_JPL_Record_SNSPD,Dolinar,0.3125,0.98,1e-05,0.003,0.004,1.0,100000000,21873004,0.21873004,0.2180162908918088
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,0.3125,0.98,1e-05,0.003,0.004,1.0,100000000,25087527,0.25087527,0.2180162908918088
43_NIST_JPL_Record_SNSPD,Dolinar,0.3833333333333333,0.98,1e-05,0.003,0.004,1.0,100000000,16994012,0.16994012,0.1691412511664851
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,0.3833333333333333,0.98,1e-05,0.003,0.004,1.0,100000000,20374865,0.20374865,0.1691412511664851
43_NIST_JPL_Record_SNSPD,Dolinar,0.4541666666666666,0.98,1e-05,0.003,0.004,1.0,100000000,12849907,0.12849907,0.1276747170014276
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,0.4541666666666666,0.98,1e-05,0.003,0.004,1.0,100000000,16173833,0.16173833,0.1276747170014276
43_NIST_JPL_Record_SNSPD,Dolinar,0.525,0.98,1e-05,0.003,0.004,1.0,100000000,9435861,0.09435861,0.0936266316665451
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,0.525,0.98,1e-05,0.003,0.004,1.0,100000000,12513358,0.12513358,0.0936266316665451
43_NIST_JPL_Record_SNSPD,Dolinar,0.5958333333333333,0.98,1e-05,0.003,0.004,1.0,100000000,6729847,0.06729847,0.066600697828251
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,0.5958333333333333,0.98,1e-05,0.003,0.004,1.0,100000000,9413842,0.09413842,0.066600697828251
43_NIST_JPL_Record_SNSPD,Dolinar,0.6666666666666666,0.98,1e-05,0.003,0.004,1.0,100000000,4648182,0.04648182,0.0458884466194322
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,0.6666666666666666,0.98,1e-05,0.003,0.004,1.0,100000000,6861922,0.06861922,0.0458884466194322
43_NIST_JPL_Record_SNSPD,Dolinar,0.7374999999999999,0.98,1e-05,0.003,0.004,1.0,100000000,3105511,0.03105511,0.0305818801557402
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,0.7374999999999999,0.98,1e-05,0.003,0.004,1.0,100000000,4837211,0.04837211,0.0305818801557402
43_NIST_JPL_Record_SNSPD,Dolinar,0.8083333333333332,0.98,1e-05,0.003,0.004,1.0,100000000,2009378,0.02009378,0.019687941865784
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,0.8083333333333332,0.98,1e-05,0.003,0.004,1.0,100000000,3284930,0.0328493,0.019687941865784
43_NIST_JPL_Record_SNSPD,Dolinar,0.8791666666666667,0.98,1e-05,0.003,0.004,1.0,100000000,1256952,0.01256952,0.0122296654212531
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,0.8791666666666667,0.98,1e-05,0.003,0.004,1.0,100000000,2142042,0.02142042,0.0122296654212531
43_NIST_JPL_Record_SNSPD,Dolinar,0.95,0.98,1e-05,0.003,0.004,1.0,100000000,760207,0.00760207,0.0073229319994553
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,0.95,0.98,1e-05,0.003,0.004,1.0,100000000,1338814,0.01338814,0.0073229319994553
43_NIST_JPL_Record_SNSPD,Dolinar,1.0208333333333333,0.98,1e-05,0.003,0.004,1.0,100000000,446745,0.00446745,0.0042234765515118
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,1.0208333333333333,0.98,1e-05,0.003,0.004,1.0,100000000,806624,0.00806624,0.0042234765515118
43_NIST_JPL_Record_SNSPD,Dolinar,1.0916666666666668,0.98,1e-05,0.003,0.004,1.0,100000000,254695,0.00254695,0.0023448065932334
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,1.0916666666666668,0.98,1e-05,0.003,0.004,1.0,100000000,467575,0.00467575,0.0023448065932334
43_NIST_JPL_Record_SNSPD,Dolinar,1.1625,0.98,1e-05,0.003,0.004,1.0,100000000,143475,0.00143475,0.0012525754333914
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,1.1625,0.98,1e-05,0.003,0.004,1.0,100000000,264321,0.00264321,0.0012525754333914
43_NIST_JPL_Record_SNSPD,Dolinar,1.2333333333333334,0.98,1e-05,0.003,0.004,1.0,100000000,81900,0.000819,0.0006436174101247
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,1.2333333333333334,0.98,1e-05,0.003,0.004,1.0,100000000,149900,0.001499,0.0006436174101247
43_NIST_JPL_Record_SNSPD,Dolinar,1.3041666666666667,0.98,1e-05,0.003,0.004,1.0,100000000,48797,0.00048797,0.0003180471277711
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,1.3041666666666667,0.98,1e-05,0.003,0.004,1.0,100000000,89178,0.00089178,0.0003180471277711
43_NIST_JPL_Record_SNSPD,Dolinar,1.375,0.98,1e-05,0.003,0.004,1.0,100000000,31092,0.00031092,0.0001511265151634
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,1.375,0.98,1e-05,0.003,0.004,1.0,100000000,59186,0.00059186,0.0001511265151634
43_NIST_JPL_Record_SNSPD,Dolinar,1.4458333333333333,0.98,1e-05,0.003,0.004,1.0,100000000,22807,0.00022807,6.904675315455577e-05
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,1.4458333333333333,0.98,1e-05,0.003,0.004,1.0,100000000,45465,0.00045465,6.904675315455577e-05
43_NIST_JPL_Record_SNSPD,Dolinar,1.5166666666666666,0.98,1e-05,0.003,0.004,1.0,100000000,18961,0.00018961,3.033061623092248e-05
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,1.5166666666666666,0.98,1e-05,0.003,0.004,1.0,100000000,40989,0.00040989,3.033061623092248e-05
43_NIST_JPL_Record_SNSPD,Dolinar,1.5875,0.98,1e-05,0.003,0.004,1.0,100000000,17148,0.00017148,1.2809876907937667e-05
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,1.5875,0.98,1e-05,0.003,0.004,1.0,100000000,40342,0.00040342,1.2809876907937667e-05
43_NIST_JPL_Record_SNSPD,Dolinar,1.6583333333333334,0.98,1e-05,0.003,0.004,1.0,100000000,16255,0.00016255,5.2015110824088495e-06
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,1.6583333333333334,0.98,1e-05,0.003,0.004,1.0,100000000,42473,0.00042473,5.2015110824088495e-06
43_NIST_JPL_Record_SNSPD,Dolinar,1.7291666666666667,0.98,1e-05,0.003,0.004,1.0,100000000,16271,0.00016271,2.030638289463038e-06
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,1.7291666666666667,0.98,1e-05,0.003,0.004,1.0,100000000,45568,0.00045568,2.030638289463038e-06
43_NIST_JPL_Record_SNSPD,Dolinar,1.8,0.98,1e-05,0.003,0.004,1.0,100000000,16162,0.00016162,7.621719893546874e-07
43_NIST_JPL_Record_SNSPD,Opt_Kennedy,1.8,0.98,1e-05,0.003,0.004,1.0,100000000,48564,0.00048564,7.621719893546874e-07
44_SingleQuantum_Commercial,Dolinar,0.1,0.92,0.0002,0.006,0.005,2.5,100000000,40575124,0.40575124,0.4049590744086145
44_SingleQuantum_Commercial,Opt_Kennedy,0.1,0.92,0.0002,0.006,0.005,2.5,100000000,41829502,0.41829502,0.4049590744086145
44_SingleQuantum_Commercial,Dolinar,0.1708333333333333,0.92,0.0002,0.006,0.005,2.5,100000000,34172418,0.34172418,0.3404450169248309
44_SingleQuantum_Commercial,Opt_Kennedy,0.1708333333333333,0.92,0.0002,0.006,0.005,2.5,100000000,36211774,0.36211774,0.3404450169248309
44_SingleQuantum_Commercial,Dolinar,0.2416666666666666,0.92,0.0002,0.006,0.005,2.5,100000000,28185552,0.28185552,0.2801160383394412
44_SingleQuantum_Commercial,Opt_Kennedy,0.2416666666666666,0.92,0.0002,0.006,0.005,2.5,100000000,30846321,0.30846321,0.2801160383394412
44_SingleQuantum_Commercial,Dolinar,0.3125,0.92,0.0002,0.006,0.005,2.5,100000000,22731309,0.22731309,0.2252785547450498
44_SingleQuantum_Commercial,Opt_Kennedy,0.3125,0.92,0.0002,0.006,0.005,2.5,100000000,25798054,0.25798054,0.2252785547450498
